,student,balance,income,default
8388,No,341.3222905,33808.33618,No
8389,No,399.3903814,17348.78423,No
8390,No,710.3946335,31483.3472,No
8391,No,1467.573384,26697.7859,No
8392,Yes,282.8315188,13371.05502,No
8393,No,544.2251816,46149.51022,No
8394,No,1585.860373,42709.49189,No
8395,No,0,28784.46924,No
8396,No,1033.426272,43594.76232,No
8397,No,1131.053646,38834.23625,No
8398,No,544.2872953,24477.47191,No
8399,No,1116.720357,33716.17752,No
8400,No,2155.288986,34787.25268,Yes
8401,No,732.0566466,39433.48064,No
8402,No,591.6362698,33852.30967,No
8403,No,0,63251.30763,No
8404,No,453.8499581,27865.2848,No
8405,No,170.070917,27005.57712,No
8406,No,916.7291772,37212.80853,No
8407,No,611.3372902,38389.28253,No
8408,No,258.6296725,33327.93778,No
8409,Yes,357.5956653,18141.00282,No
8410,No,813.1738871,49274.38284,No
8411,No,1743.06471,22308.12575,Yes
8412,No,801.8027115,46182.2571,No
8413,No,674.7366147,26060.4861,No
8414,No,430.4906483,39921.13691,No
8415,No,1352.995532,34089.03318,No
8416,Yes,1040.880212,19427.81424,No
8417,No,1305.774698,34412.11637,No
8418,No,1294.761706,37712.3869,No
8419,Yes,583.295482,23694.36737,No
8420,Yes,1409.299178,21508.50151,No
8421,No,886.2166288,40486.85944,No
8422,No,515.6197997,39638.63963,No
8423,No,1866.304653,58710.88765,No
8424,No,657.7057207,41224.79688,No
8425,No,270.2243329,49128.03714,No
8426,No,953.3917889,20749.33816,No
8427,No,630.2207789,24919.18388,No
8428,Yes,2024.66017,9663.788159,Yes
8429,Yes,497.0569883,23119.13503,No
8430,No,48.72556296,37957.90214,No
8431,No,440.0245428,49358.42579,No
8432,No,1217.94866,43996.014,No
8433,Yes,1203.98226,21524.31842,No
8434,Yes,1493.873562,15626.65942,No
8435,No,0,48025.61685,No
8436,No,1204.954348,47167.9385,No
8437,No,945.6697175,39928.2439,No
8438,Yes,807.5955718,16926.37334,No
8439,No,514.3815273,20632.26812,No
8440,No,1493.357435,51510.14807,No
8441,No,738.2214298,25184.46731,No
8442,Yes,451.9124615,22316.26132,No
8443,No,997.0278823,35591.38727,No
8444,No,1082.074394,30627.46169,No
8445,Yes,1001.348886,19314.92233,No
8446,No,1058.627514,49380.07843,No
8447,No,245.3464925,42703.01867,No
8448,No,579.3818249,32296.2634,No
8449,No,1180.935714,35352.1518,No
8450,No,969.0830285,45192.33896,No
8451,No,0,44561.32545,No
8452,Yes,714.1754997,19995.8564,No
8453,No,0,36379.51885,No
8454,Yes,100.8507591,17315.13019,No
8455,No,1856.530876,33498.83452,No
8456,No,620.4573093,41059.0965,No
8457,No,1815.79252,31632.58386,Yes
8458,No,1508.145014,31101.08122,No
8459,No,1170.916976,38712.4201,No
8460,No,2063.571934,37372.75849,Yes
8461,Yes,284.8415772,20477.83723,No
8462,No,878.4461099,29561.78308,No
8463,Yes,1740.768306,18161.24408,Yes
8464,No,1994.395066,44794.3375,Yes
8465,No,1290.179212,42813.97517,No
8466,No,441.3369832,55970.92336,No
8467,Yes,1790.413725,22953.43108,No
8468,No,821.2504797,68721.97447,No
8469,No,341.0403786,40255.4676,No
8470,No,216.9616918,31742.99445,No
8471,No,48.23798999,37536.36143,No
8472,No,501.3606578,49897.30073,No
8473,No,267.416625,24154.5098,No
8474,No,623.6184284,54008.19583,No
8475,No,752.7393782,38671.78599,No
8476,No,0,38665.87024,No
8477,No,413.1145947,63793.55763,No
8478,No,895.4392232,26138.10122,No
8479,Yes,127.6633751,13942.24412,No
8480,No,1361.735791,50322.35532,Yes
8481,No,592.6115176,55124.8645,No
8482,Yes,947.850997,22047.92056,No
8483,No,784.1715748,47322.68911,No
8484,No,952.3111521,21990.09147,No
8485,No,448.2635314,26350.87102,No
8486,No,316.1240081,37322.93156,No
8487,Yes,1246.117198,9846.702644,No
8488,No,680.7064686,42316.40311,No
8489,No,1208.304376,38461.04654,No
8490,No,1292.430211,50990.57717,Yes
8491,No,663.6101987,48089.52055,No
8492,No,435.5922002,38830.51802,No
8493,No,579.193281,36181.81276,No
8494,Yes,819.0310647,22092.7223,No
8495,No,603.0203998,51229.78847,No
8496,Yes,2654.322576,21930.38888,Yes
8497,Yes,0,23274.97616,No
8498,Yes,1487.043545,21412.35155,No
8499,No,1466.772192,46875.08354,No
8500,No,1168.488567,40615.56669,No
8501,Yes,592.2969458,19744.97839,No
8502,Yes,1255.973891,21757.67639,No
8503,No,389.792381,53685.47315,No
8504,No,604.304327,38758.54553,No
8505,No,940.3923997,33874.81453,No
8506,No,329.5189766,38150.63493,No
8507,No,1465.027032,18600.2135,No
8508,Yes,1817.280072,20751.43242,No
8509,Yes,1055.063798,16174.20638,No
8510,Yes,536.0102178,23587.49408,No
8511,No,817.4743281,41994.92534,No
8512,No,1244.563566,36157.81847,No
8513,No,983.1275713,19985.60143,No
8514,No,644.8002553,32298.30857,No
8515,No,896.9814679,35755.74845,No
8516,No,527.2715744,41573.98191,No
8517,No,0,51122.51562,No
8518,Yes,1427.940531,12666.26077,No
8519,Yes,1262.480766,15636.25736,No
8520,No,1283.278483,46335.83606,No
8521,No,489.5199137,22750.69218,No
8522,No,887.2014361,41641.45357,No
8523,No,328.0130111,38500.3996,No
8524,Yes,1521.494949,18018.90434,No
8525,No,326.0381126,25498.01353,No
8526,No,1816.973502,29897.18181,No
8527,No,1534.007005,35566.26707,No
8528,Yes,1657.113859,10852.29313,No
8529,No,1270.456976,36092.5871,No
8530,No,560.5146192,25254.04166,No
8531,No,0,28490.77146,No
8532,No,697.9327582,35706.66135,No
8533,No,1420.50748,37437.7379,No
8534,No,695.6690098,36977.64019,No
8535,Yes,212.8213685,24515.97547,No
8536,Yes,929.41113,23236.75175,No
8537,No,1676.114799,25317.17139,No
8538,No,571.9599418,24932.00592,No
8539,No,355.0163312,36327.87701,No
8540,Yes,1315.421445,21650.41516,No
8541,Yes,1006.994109,17834.06419,No
8542,No,332.6741696,22938.59315,No
8543,No,1622.499039,39228.54143,Yes
8544,No,0,26394.54536,No
8545,No,1131.602054,19893.77231,No
8546,No,0,44981.15029,No
8547,No,1493.742248,32742.85821,No
8548,No,47.42347928,29567.85743,No
8549,No,153.7126336,54331.52977,No
8550,No,458.997387,21165.86648,No
8551,Yes,1260.828176,22372.2875,No
8552,Yes,1080.477662,18741.31686,No
8553,No,1814.105649,32977.90862,No
8554,Yes,1739.837812,21593.01285,No
8555,No,0,50496.47372,No
8556,No,983.4906792,20828.53065,No
8557,No,0,28176.11886,No
8558,Yes,138.9063092,13005.89515,No
8559,No,870.3479659,42397.09982,No
8560,Yes,584.4864011,14017.39055,No
8561,Yes,1508.701776,25338.26469,No
8562,Yes,1282.474952,25304.58644,No
8563,No,521.736728,28401.49746,No
8564,No,1150.677712,38342.28906,No
8565,Yes,1010.848591,16428.75455,No
8566,Yes,1746.297372,24536.55387,No
8567,No,1382.268993,19023.99621,No
8568,No,499.8186019,31335.96076,No
8569,No,339.6768042,43308.9659,No
8570,No,253.6301022,50236.50518,No
8571,No,690.1857313,32761.22721,No
8572,No,743.0525534,33556.01649,No
8573,No,736.4955216,49119.34782,No
8574,Yes,584.5180962,19624.58866,No
8575,Yes,1276.685083,19282.43592,Yes
8576,No,399.8771607,47291.01589,No
8577,No,182.23872,45937.97688,No
8578,No,743.6661697,37542.58034,No
8579,No,731.1016272,26655.41471,No
8580,No,615.7266574,38687.11522,No
8581,No,499.1491489,56343.61044,No
8582,No,785.0335169,45598.9154,No
8583,Yes,969.252341,16864.04349,No
8584,No,841.4900639,43371.92444,No
8585,No,181.1714826,35175.90354,No
8586,No,811.5963666,38323.72387,No
8587,No,1625.639876,65026.73893,No
8588,No,962.223838,43974.05687,No
8589,No,617.0250542,33369.08936,No
8590,Yes,478.9236749,19730.18516,No
8591,No,1017.749721,30227.86323,No
8592,No,708.5001616,35086.90492,No
8593,No,423.4079473,40844.34151,No
8594,No,0,29775.15887,No
8595,Yes,935.693635,25362.32188,No
8596,No,0,51719.37487,No
8597,Yes,1757.845459,17426.51971,No
8598,No,733.5453865,30638.21619,No
8599,Yes,1050.409386,16746.06282,No
8600,No,25.80037667,44091.68791,No
8601,No,646.0812402,36686.95945,No
8602,No,695.4717672,25544.89204,No
8603,No,536.5174942,28629.46367,No
8604,No,542.2771433,52447.21934,No
8605,No,811.7699461,46076.30224,No
8606,Yes,911.7608245,21082.55279,No
8607,No,621.3034989,50474.97901,No
8608,No,549.3931277,39131.49488,No
8609,No,929.2971542,42503.40972,No
8610,No,154.6639204,44714.37168,No
8611,No,36.23504123,49075.98156,No
8612,No,718.5952536,39157.78993,No
8613,No,379.1003606,31350.92863,No
8614,No,904.3357112,30890.74555,No
8615,No,1028.964342,18701.40959,No
8616,No,343.4938298,67930.34362,No
8617,No,375.7993192,21297.58462,No
8618,Yes,502.2610869,13572.74891,No
8619,Yes,1231.558825,15727.66963,No
8620,No,456.8715128,54894.16445,No
8621,Yes,1112.129919,22709.43345,No
8622,No,1063.712861,36475.09799,No
8623,Yes,895.8232449,19825.6299,No
8624,No,1407.092142,43677.97642,No
8625,No,418.4983441,29856.47168,No
8626,No,684.9062972,14756.99835,No
8627,No,650.04611,46137.93297,No
8628,No,495.4211542,26740.76901,No
8629,No,698.90513,27001.5539,No
8630,No,847.7729672,42193.59756,No
8631,No,1185.159734,35793.34852,No
8632,No,1315.609131,54833.05552,No
8633,No,0,32809.33479,No
8634,No,629.087771,32296.93165,No
8635,No,326.6700185,50562.49033,No
8636,No,0,35775.31693,No
8637,No,949.2823724,26960.74276,No
8638,No,1077.733083,50334.85412,No
8639,No,1256.18673,31706.17856,No
8640,No,1356.729836,37664.03739,No
8641,No,564.1282921,37695.77537,No
8642,No,793.9709695,41931.58535,No
8643,Yes,412.3886362,9892.127549,No
8644,Yes,810.6685873,19925.74377,No
8645,Yes,1273.835776,15593.64168,No
8646,No,1386.668478,56325.44936,No
8647,Yes,574.6731443,22814.34644,No
8648,Yes,1614.141638,11334.29247,No
8649,No,0,45642.76194,No
8650,No,949.9967068,32676.23075,No
8651,Yes,618.7567523,18297.32777,No
8652,No,1408.176119,47496.16431,No
8653,No,465.9198784,41133.94856,No
8654,No,952.9278193,44894.44293,No
8655,Yes,17.6095776,13739.7546,No
8656,Yes,989.8845974,23416.50047,No
8657,Yes,1817.171176,24601.03749,No
8658,No,746.8365105,41294.45225,No
8659,No,549.0649295,58539.41427,No
8660,Yes,993.0495382,20538.54574,No
8661,Yes,1447.418108,16658.42409,No
8662,Yes,598.2181944,19794.57641,No
8663,Yes,79.9899964,14390.81312,No
8664,No,641.2545874,31306.53484,No
8665,Yes,562.8376983,25068.04645,No
8666,Yes,448.2432107,23540.89103,No
8667,Yes,1134.696572,20068.01855,No
8668,No,1649.211607,42148.74388,No
8669,Yes,817.6766467,22339.88541,No
8670,Yes,948.1513026,18107.35715,No
8671,Yes,1180.018086,19871.20674,No
8672,No,761.1876588,54681.82839,No
8673,No,420.4958319,58264.20582,No
8674,Yes,1841.408534,18000.70468,No
8675,No,102.7214411,13719.35687,No
8676,No,265.5928459,24833.34159,No
8677,No,1558.861075,45255.96711,No
8678,Yes,220.6595334,20148.57976,No
8679,No,325.8701315,35015.26897,No
8680,No,1272.477386,42671.31859,No
8681,No,906.2310971,46715.23468,No
8682,No,1070.810048,35979.47014,No
8683,Yes,0,15572.02126,No
8684,No,722.1334868,22669.2398,No
8685,No,1453.292872,43370.75789,No
8686,No,1207.287852,33671.4595,No
8687,No,1118.219923,32632.91307,No
8688,No,1281.921573,56778.41539,No
8689,Yes,878.9983936,12054.85904,No
8690,No,735.1033377,51403.71597,No
8691,No,914.3410823,43460.16638,No
8692,No,4.151111645,22722.22204,No
8693,No,1063.592329,38057.33357,No
8694,No,331.8428277,37264.69482,No
8695,No,838.5789048,43501.25753,No
8696,No,418.2996428,49670.02198,No
8697,No,538.9427317,23289.28046,No
8698,Yes,2133.745481,19675.50759,No
8699,No,1651.322553,34024.66368,No
8700,Yes,1152.973272,13036.06671,No
8701,Yes,1065.256355,16658.94724,No
8702,No,486.6526399,30838.6297,No
8703,Yes,770.8266665,18896.729,No
8704,No,1202.463489,42818.64311,No
8705,No,323.8001014,34576.49203,No
8706,No,2062.870628,30839.18067,Yes
8707,No,1058.284332,39314.51347,No
8708,No,796.0250533,38443.89641,No
8709,Yes,1379.770017,15509.4094,No
8710,No,1201.332489,23969.45182,No
8711,No,1114.116007,40359.96721,No
8712,No,821.6071023,50689.19322,No
8713,No,1079.965765,43215.8058,No
8714,Yes,662.995363,12008.33574,No
8715,Yes,1343.701549,27168.40822,No
8716,Yes,553.4557368,21358.42066,No
8717,No,472.954055,63759.78703,No
8718,Yes,1806.551672,17648.1976,No
8719,Yes,855.2269959,15348.70666,No
8720,Yes,790.5543286,20568.82724,No
8721,No,1380.144032,48087.82505,No
8722,No,1522.530802,30765.5638,No
8723,Yes,967.3490473,14725.14091,No
8724,Yes,886.2211404,12796.05899,No
8725,No,1323.628142,18820.79497,Yes
8726,No,1351.325423,46663.39221,No
8727,No,294.0187903,59128.5034,No
8728,No,1756.050716,52497.5856,No
8729,No,439.496364,46784.94481,No
8730,No,725.7832919,35503.64421,No
8731,No,1049.946768,43172.32719,No
8732,No,1138.628859,36978.45938,No
8733,No,568.2242546,39873.24285,No
8734,No,0,43160.3242,No
8735,No,572.6658576,42285.2853,No
8736,No,1270.393178,43032.27159,No
8737,No,1444.432105,19153.34273,No
8738,No,1926.599082,59224.45276,Yes
8739,No,101.9934557,27909.63104,No
8740,No,547.1749749,36969.00323,No
8741,No,907.633104,28577.09655,No
8742,No,282.8892177,42132.07381,No
8743,Yes,811.9650452,12853.17561,No
8744,Yes,1305.104453,20573.55387,No
8745,Yes,533.9165429,21390.68662,No
8746,Yes,1420.59614,20197.81153,No
8747,No,89.3129241,39915.45359,No
8748,No,839.04092,36665.70146,No
8749,No,522.1534576,40717.16252,No
8750,No,488.7211263,46503.16615,No
8751,Yes,983.268503,24554.27156,No
8752,No,442.6659006,43991.81237,No
8753,Yes,977.589372,17637.7342,No
8754,Yes,317.2679998,17801.53722,No
8755,No,1033.756658,21837.24283,No
8756,No,629.3201832,52089.63305,No
8757,No,1328.334103,39877.61246,No
8758,Yes,1486.3773,19164.3504,No
8759,No,760.5532935,19957.83914,No
8760,Yes,1204.24147,19302.90148,No
8761,Yes,1367.786515,12449.27904,No
8762,No,226.2992254,34305.25608,No
8763,No,902.4163952,37905.63148,No
8764,No,462.0042896,33157.3622,No
8765,No,1072.379365,19958.54399,No
8766,No,424.04819,25081.84301,No
8767,No,846.1312948,29812.0877,No
8768,Yes,951.5885363,12163.18485,No
8769,No,1079.823299,44390.71605,No
8770,Yes,1395.668987,21374.59212,No
8771,No,828.8895452,52560.90735,No
8772,No,829.8842621,40749.78743,No
8773,No,1626.169419,32827.70286,No
8774,No,1057.633174,37229.80731,No
8775,No,729.2259909,35633.50292,No
8776,Yes,154.8755316,20685.45742,No
8777,No,1583.096101,15350.45605,No
8778,No,0,40766.69534,No
8779,No,528.5692049,42249.357,No
8780,No,809.104674,24820.52559,No
8781,Yes,132.1045587,20065.72248,No
8782,Yes,2149.336812,15093.82753,No
8783,No,497.7257852,26591.11317,No
8784,No,489.1655607,26875.72374,No
8785,Yes,596.539256,9518.832332,No
8786,Yes,1883.065456,23989.89246,No
8787,Yes,748.0592283,17362.80746,No
8788,No,1046.918121,42376.50217,No
8789,No,310.1302239,37697.22019,No
8790,Yes,1065.521076,21129.23446,No
8791,Yes,1097.067481,20564.1258,No
8792,No,1154.858678,57640.91696,No
8793,No,2049.029845,52568.90881,Yes
8794,No,1398.652467,34194.0824,No
8795,No,130.3468225,53852.75509,No
8796,No,1400.163187,52343.47718,No
8797,No,0,51740.4216,No
8798,Yes,552.3342396,21262.56636,No
8799,No,0,58233.02096,No
8800,No,246.6365453,18953.67194,No
8801,No,0,38249.98238,No
8802,Yes,655.5101263,15771.49243,No
8803,Yes,100.355433,13940.60266,No
8804,Yes,1103.003565,25385.60194,No
8805,Yes,928.2334115,20932.69206,No
8806,No,509.3177986,18221.14656,No
8807,Yes,420.2570639,24703.99805,No
8808,No,307.7305626,48123.55105,No
8809,No,733.0760867,40056.10037,No
8810,No,851.5646599,33211.1755,No
8811,No,1300.337182,47580.54383,No
8812,Yes,203.966127,16433.67429,No
8813,Yes,1557.525571,17132.31236,No
8814,No,0,41359.89161,No
8815,No,1136.455031,47721.27371,No
8816,No,986.1815438,34780.95439,No
8817,No,452.8271077,62912.44434,No
8818,No,775.4935595,46025.8708,No
8819,Yes,926.0781636,17660.80724,No
8820,No,1074.991267,27834.79004,No
8821,No,844.4654791,44518.39527,No
8822,No,391.558358,45822.52436,No
8823,Yes,1283.028556,15638.00659,No
8824,Yes,1343.243517,7032.060009,No
8825,Yes,1049.420036,15815.34397,No
8826,Yes,728.9858382,17360.523,No
8827,Yes,1203.103256,19967.8631,No
8828,No,221.3348565,31764.20291,No
8829,No,149.2232188,36550.33346,No
8830,No,474.6283748,28182.97557,No
8831,Yes,962.4665364,14606.09006,No
8832,No,1166.213186,36324.67886,No
8833,Yes,2207.599054,19780.76352,Yes
8834,Yes,1244.923511,24291.40798,No
8835,No,913.4535992,52793.18025,No
8836,No,1315.558765,35456.69605,Yes
8837,No,80.71492577,37651.56783,No
8838,Yes,745.2211412,24689.51848,No
8839,No,1505.094083,43036.12115,No
8840,Yes,903.438812,13028.15086,No
8841,No,250.9888204,33568.53155,No
8842,No,857.1507423,34691.32218,No
8843,No,92.97568856,49608.58644,No
8844,No,1363.310379,35387.69892,No
8845,No,146.8971527,41872.17252,No
8846,Yes,2014.497648,15728.93807,No
8847,No,1112.468524,43201.52049,No
8848,Yes,237.1635864,25219.98306,No
8849,No,1018.36679,47723.32678,No
8850,No,150.3023857,39730.16503,No
8851,No,1074.12404,47517.86692,No
8852,No,0,30098.42154,No
8853,Yes,1205.945041,12950.81643,No
8854,Yes,713.2463934,20549.8519,No
8855,No,1351.852966,40177.95896,No
8856,No,254.7280579,53696.8322,No
8857,Yes,842.2559874,23310.22886,No
8858,No,390.9808235,47083.4315,No
8859,Yes,639.4683036,12323.34984,No
8860,Yes,514.3349873,27443.97525,No
8861,No,791.6633418,48127.62614,No
8862,Yes,1204.917904,11339.15677,No
8863,No,1000.525438,53680.98374,No
8864,Yes,810.3080124,16248.45555,No
8865,No,797.8653933,43717.06841,No
8866,No,0,46461.32012,No
8867,No,990.1447723,48040.60189,No
8868,Yes,284.050552,15352.35978,No
8869,No,1080.321281,48226.7297,No
8870,No,1433.992327,19864.97538,No
8871,No,792.9740677,28674.67063,No
8872,No,1351.957437,24136.07195,No
8873,No,528.6768448,39925.18474,No
8874,No,692.0528224,39586.84902,No
8875,No,1085.520235,36746.32035,No
8876,No,567.7041783,50643.31622,No
8877,No,1190.061303,41965.87995,No
8878,Yes,289.3569474,15715.50065,No
8879,No,1440.132927,28370.10432,No
8880,No,373.1788864,30826.07502,No
8881,No,733.2005691,38592.04202,No
8882,Yes,1095.612002,10450.74488,No
8883,No,1117.629704,61940.01578,No
8884,No,505.0151281,43658.81314,No
8885,Yes,230.1591687,24776.69315,No
8886,No,586.7756504,32622.37614,No
8887,Yes,513.7976777,15540.45438,No
8888,Yes,1212.756662,13722.90083,No
8889,No,578.4836466,45066.20733,No
8890,No,1229.520302,59755.03012,No
8891,Yes,1829.909941,21018.96012,No
8892,Yes,973.26448,16984.61076,No
8893,No,690.6403424,26989.39435,No
8894,No,781.6677859,49427.51772,No
8895,No,652.2027614,36348.29624,No
8896,No,762.9231977,50293.87225,No
8897,Yes,843.6424315,17992.31717,No
8898,Yes,1316.210983,16327.62598,No
8899,Yes,559.9031826,9357.759248,No
8900,No,355.0300657,52926.77776,No
8901,No,1635.202902,31541.09404,No
8902,No,696.8956932,63952.31349,No
8903,No,444.0427027,47857.71461,No
8904,No,1585.525089,49011.41567,No
8905,No,1322.080983,48906.51832,No
8906,No,941.7416323,34559.64654,No
8907,Yes,1426.014177,20779.67893,No
8908,Yes,1359.213947,25548.48741,Yes
8909,No,1504.569386,36697.40199,No
8910,No,48.26564032,32081.0923,No
8911,No,0,47393.32869,No
8912,Yes,802.3692671,18999.52529,No
8913,No,600.9390903,43846.20889,No
8914,No,1440.025713,41814.80384,No
8915,Yes,1184.204443,23235.65679,No
8916,No,31.86206537,33702.65113,No
8917,No,580.3790561,55724.27123,No
8918,Yes,591.9864699,8815.176376,No
8919,No,915.5920094,37720.18727,No
8920,No,2006.986173,50033.53315,Yes
8921,Yes,1216.58625,18140.62399,No
8922,No,970.9255522,46051.86837,No
8923,No,664.7189435,36998.56601,No
8924,No,873.8796086,46203.90955,No
8925,No,444.2814001,56881.20657,No
8926,No,641.7604481,44857.70123,No
8927,Yes,1106.323694,21202.03008,No
8928,No,616.5546498,46107.20793,No
8929,No,1164.36214,38759.73055,No
8930,No,828.6628118,28427.67029,No
8931,No,23.29833181,37975.53898,No
8932,No,717.4344202,45267.81985,No
8933,No,167.5841567,49087.25569,No
8934,No,821.8532926,35358.39274,No
8935,No,769.6667019,39401.47506,No
8936,No,0,37343.41681,No
8937,No,1038.700266,33783.71422,No
8938,Yes,1050.151333,16963.81269,No
8939,Yes,927.6321006,20640.7741,No
8940,No,1014.722629,38780.78972,No
8941,Yes,1391.441597,11685.64543,No
8942,No,290.483067,47724.23976,No
8943,No,656.4349437,26551.6009,No
8944,No,1456.642937,24089.09534,No
8945,Yes,1240.724012,19702.7995,No
8946,No,636.6060455,31870.55147,No
8947,No,1665.036973,48295.52515,No
8948,No,825.9559447,31661.62599,No
8949,No,0,61608.53205,No
8950,Yes,1152.124419,18644.40004,No
8951,Yes,711.0398753,22000.10656,No
8952,No,1221.083123,29370.58491,No
8953,No,781.2917026,36744.56826,No
8954,No,0,41671.20946,No
8955,No,919.3001361,33866.36338,No
8956,No,155.9899169,50135.85017,No
8957,No,0,42616.60157,No
8958,Yes,1520.851645,20044.0815,No
8959,No,407.3215382,38285.41491,No
8960,No,555.2299512,22788.96808,No
8961,No,705.1971768,35864.01172,No
8962,Yes,916.1289706,28839.58373,No
8963,No,1083.281187,45260.41668,No
8964,Yes,771.1332614,20655.07107,No
8965,No,1700.294976,53844.57899,No
8966,No,679.2668048,36694.75026,No
8967,No,762.9914907,44162.36289,No
8968,Yes,1196.536996,25651.53638,No
8969,No,627.3837596,47489.28308,No
8970,Yes,1175.799057,18178.08193,No
8971,No,660.2005712,33598.08914,No
8972,Yes,822.6253243,10923.38168,No
8973,No,842.4075391,38161.73866,No
8974,No,1248.399685,41555.81099,No
8975,Yes,1405.876654,27071.3225,No
8976,No,419.7020001,44989.76285,No
8977,Yes,91.7339465,19153.72843,No
8978,No,157.0034532,50131.87888,No
8979,No,666.5299507,51876.48965,No
8980,No,806.7812411,55735.5492,No
8981,No,0,44754.24888,No
8982,No,1378.266436,40228.93417,No
8983,No,354.216391,25427.05443,No
8984,No,596.1826889,55591.05892,No
8985,No,102.4698629,44600.43197,No
8986,No,637.2169994,48461.90944,No
8987,No,1274.79655,18044.82312,No
8988,No,403.0414814,29200.98376,No
8989,No,619.5151739,53747.54914,No
8990,No,1111.690766,31059.46264,No
8991,No,1235.485768,29992.18595,No
8992,No,850.3855684,45530.37706,No
8993,Yes,2352.054949,24067.5481,Yes
8994,No,1518.352515,53971.73059,No
8995,No,0,47935.2832,No
8996,No,541.9440018,37640.30026,No
8997,Yes,1401.193609,17688.85647,No
8998,No,329.4656843,46028.01545,No
8999,No,530.0938205,21736.80982,No
9000,No,0,27455.909,No
9001,No,1112.06414,27694.72127,No
9002,No,291.0761413,23479.61343,No
9003,No,1133.414939,36456.94903,No
9004,Yes,488.9570121,15912.30458,No
9005,No,926.5478994,25363.01464,No
9006,No,783.7975633,33151.56724,No
9007,Yes,246.081819,20046.77246,No
9008,Yes,860.9177306,11575.70219,No
9009,No,1838.194861,32308.02404,No
9010,Yes,918.8288881,16110.99046,No
9011,No,1040.105665,16905.45794,No
9012,No,951.620226,41689.56837,No
9013,No,749.1147396,46478.10516,No
9014,No,70.18547766,36216.96353,No
9015,No,1002.351218,43048.16992,No
9016,No,948.705393,14095.80961,No
9017,No,983.6190158,24666.68283,No
9018,Yes,0,16156.02912,No
9019,Yes,1209.384198,12830.83284,No
9020,No,527.1727849,28931.12828,No
9021,No,671.76548,40907.8081,No
9022,No,807.2945307,49367.77593,No
9023,Yes,1189.46474,17287.63921,No
9024,No,612.1079216,31367.71308,No
9025,No,1.980734441,42380.87485,No
9026,No,507.9075264,45727.76853,No
9027,No,1678.118466,41813.89234,No
9028,No,0,51054.56902,No
9029,Yes,378.6721749,14328.31189,No
9030,Yes,1202.760711,20973.25965,No
9031,Yes,1038.540997,21839.72003,No
9032,No,333.1800575,29400.47785,No
9033,No,1322.251761,43802.62724,No
9034,Yes,1579.216996,15111.91448,No
9035,No,852.5307769,46662.76795,No
9036,No,1407.869208,43033.93593,No
9037,Yes,0,17791.43323,No
9038,No,350.1960855,46893.73199,No
9039,Yes,1276.350839,27732.26882,No
9040,No,17.03168001,24492.21348,No
9041,No,1288.406997,44253.30874,Yes
9042,No,861.3638604,47969.67726,No
9043,No,1209.756641,40605.81341,No
9044,No,1067.779229,28077.25468,No
9045,No,831.58733,32203.27184,No
9046,No,1747.983669,18966.10957,Yes
9047,No,0,58211.53607,No
9048,Yes,1177.327655,13737.05034,No
9049,No,0,50559.47075,No
9050,No,943.4672893,26388.61716,No
9051,No,61.18334462,37604.2178,No
9052,No,1436.647669,38571.32806,No
9053,No,343.6431783,43483.73796,No
9054,No,1018.382871,30846.82094,No
9055,Yes,1173.09812,23811.0003,No
9056,No,979.8510491,44869.04691,No
9057,No,444.6047964,51584.33636,No
9058,No,282.0424337,50501.07724,No
9059,Yes,1420.022982,26424.53908,No
9060,No,654.6613601,32400.48148,No
9061,No,1388.563489,21151.26313,No
9062,Yes,0,13621.81119,No
9063,No,0.023816297,37981.78063,No
9064,Yes,1132.084057,15675.53444,No
9065,No,1330.481097,50459.0469,No
9066,No,815.1740233,37946.9814,No
9067,No,1163.32404,38323.0844,No
9068,No,769.2306365,49590.06658,No
9069,No,698.0788729,38960.26719,No
9070,No,0,41239.02051,No
9071,Yes,1789.477475,17667.78222,Yes
9072,No,1124.966527,50701.72754,No
9073,No,1012.286208,60697.63362,No
9074,No,0,31722.32967,No
9075,No,481.7778056,34478.9529,No
9076,Yes,1383.569824,17245.02869,No
9077,No,856.7704514,42662.80198,No
9078,No,994.0118889,52188.77527,No
9079,No,203.3281235,40490.14499,No
9080,No,1856.914717,33445.61687,Yes
9081,No,566.8727192,67018.41961,No
9082,No,1428.725258,51633.43285,No
9083,No,1339.199963,44257.9353,No
9084,Yes,215.6338978,23221.61937,No
9085,No,1125.656562,34758.12378,Yes
9086,No,514.8594362,57241.70308,No
9087,Yes,564.8027621,21314.77944,No
9088,Yes,705.8830645,11121.69931,No
9089,No,390.0217243,39029.85707,No
9090,No,690.6010978,43511.33727,No
9091,Yes,1596.701055,21581.27226,No
9092,No,1578.463711,51413.84027,No
9093,Yes,1363.992957,18140.36103,No
9094,No,819.3263746,22406.05494,No
9095,No,0,44712.23168,No
9096,No,870.0205679,40535.31012,No
9097,No,629.2718914,35695.08861,No
9098,No,217.5124122,39616.26025,No
9099,Yes,1702.981702,25203.45676,No
9100,No,86.57888823,31893.22336,No
9101,Yes,967.1689244,27077.62677,No
9102,Yes,329.7643313,17762.77388,No
9103,No,594.3644282,24273.56248,No
9104,No,51.07230207,38764.39468,No
9105,No,345.3938681,27012.75388,No
9106,Yes,740.5778507,17700.07207,No
9107,No,1128.833475,45043.93562,No
9108,No,1549.263306,43240.45903,No
9109,Yes,472.0245371,13685.47013,No
9110,No,466.1097686,26598.12135,No
